key	cost	effect_bundle	category	pre_requisite_set
nanu_dynamic_ror_special_chaos_enemy_melee_attribute_counter_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_melee_attribute_counter_charge	weapon	
nanu_dynamic_ror_special_chaos_enemy_melee_attribute_encourage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_melee_attribute_encourage	armour	
nanu_dynamic_ror_special_chaos_enemy_melee_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_melee_attribute_immPsy	weapon	
nanu_dynamic_ror_special_chaos_enemy_powder_ability_firing_line	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_powder_ability_firing_line	arrow	
nanu_dynamic_ror_special_chaos_enemy_powder_ability_firing_line_aoe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_powder_ability_firing_line_aoe	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_expert_skirmisher	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_expert_skirmisher	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_hawkish_precision	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_hawkish_precision	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_rapid_fire_aoe_contact_suppressed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_rapid_fire_aoe_contact_suppressed	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_rapid_fire_contact_suppressed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_rapid_fire_contact_suppressed	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_ice_shard_contact_frostbite_magic_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_ice_shard_contact_frostbite_magic_attacks_ammo_type_frozen	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_magic_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_magic_attacks_ammo_type_frozen	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_piercing	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_piercing	arrow	
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_piercing_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_piercing_greater	arrow	
nanu_dynamic_ror_special_chorf_ally_all_ability_magma_storm	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_all_ability_magma_storm	weapon	
nanu_dynamic_ror_special_chorf_ally_all_ability_searing_doom	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_all_ability_searing_doom	weapon	
nanu_dynamic_ror_special_chorf_ally_all_ability_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_all_ability_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_chorf_ally_all_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_all_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_chorf_ally_all_contact_searing_flaming_attacks_ammo_type_explosive_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_all_contact_searing_flaming_attacks_ammo_type_explosive_flaming	weapon	
nanu_dynamic_ror_special_chorf_ally_all_ensorcelled_weapons_flaming_contact_searing_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_all_ensorcelled_weapons_flaming_contact_searing_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_chorf_ally_melee_ability_crush_the_weak	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_melee_ability_crush_the_weak	weapon	
nanu_dynamic_ror_special_chorf_ally_melee_ability_thornmail	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_melee_ability_thornmail	armour	
nanu_dynamic_ror_special_chorf_ally_melee_armour_of_gazrakh	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_melee_armour_of_gazrakh	armour	
nanu_dynamic_ror_special_chorf_ally_melee_chaos_armour	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_melee_chaos_armour	armour	
nanu_dynamic_ror_special_chorf_ally_powder_ability_entrench_contact_searing_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_powder_ability_entrench_contact_searing_flaming_attacks_ammo_type_flaming	arrow	
nanu_dynamic_ror_special_chorf_ally_powder_ability_firing_line_aoe_contact_searing_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_powder_ability_firing_line_aoe_contact_searing_flaming_attacks_ammo_type_flaming	arrow	
nanu_dynamic_ror_special_chorf_ally_powder_ability_firing_line_contact_searing_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_ally_powder_ability_firing_line_contact_searing_flaming_attacks_ammo_type_flaming	arrow	
nanu_dynamic_ror_special_chorf_enemy_all_ability_aura_of_shielding	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_ability_aura_of_shielding	weapon	
nanu_dynamic_ror_special_chorf_enemy_all_ability_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_ability_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_chorf_enemy_all_ability_freezing_aura_contact_freezing_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_ability_freezing_aura_contact_freezing_attacks_ammo_type_frozen	armour	
nanu_dynamic_ror_special_chorf_enemy_all_ability_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_ability_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	armour	
nanu_dynamic_ror_special_chorf_enemy_all_ability_frostfire_tempest	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_ability_frostfire_tempest	weapon	
nanu_dynamic_ror_special_chorf_enemy_all_ability_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_ability_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	weapon	
nanu_dynamic_ror_special_chorf_enemy_all_contact_exposing_magic_attacks_ammo_type_explosive_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_contact_exposing_magic_attacks_ammo_type_explosive_magic	weapon	
nanu_dynamic_ror_special_chorf_enemy_all_contact_freezing_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_all_contact_freezing_attacks_ammo_type_frozen	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_chilling_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_chilling_aura	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_freezing_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_freezing_aura	armour	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_frenzied_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_frenzied_charge	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_frenzied_charge_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_frenzied_charge_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_heroic_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_heroic_charge	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_heroic_charge_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_heroic_charge_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_holy_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_holy_aura	armour	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_monstrous_strength_bonus_vs_infantry_contact_crushing_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_monstrous_strength_bonus_vs_infantry_contact_crushing_attacks	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_murderous_charge_bonus_vs_infantry_contact_crushing_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_murderous_charge_bonus_vs_infantry_contact_crushing_attacks	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_murderous_charge_contact_crushing_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_murderous_charge_contact_crushing_attacks	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_stand_or_die	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_stand_or_die	armour	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_stand_your_ground	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_stand_your_ground	armour	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_undaunted_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_undaunted_immPsy	armour	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_undeath_resurgent	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_undeath_resurgent	armour	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_unstoppable_charge_bonus_vs_infantry_contact_crushing_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_unstoppable_charge_bonus_vs_infantry_contact_crushing_attacks	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_unstoppable_charge_contact_crushing_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_unstoppable_charge_contact_crushing_attacks	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_valiant_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_valiant_war_cry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_valiant_war_cry_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_valiant_war_cry_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_vengeful_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_vengeful_war_cry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_vengeful_war_cry_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_vengeful_war_cry_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_vicious_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_vicious_war_cry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_vicious_war_cry_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_vicious_war_cry_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_violent_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_violent_war_cry	weapon	
nanu_dynamic_ror_special_chorf_enemy_melee_ability_violent_war_cry_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_melee_ability_violent_war_cry_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_chorf_enemy_powder_entrench	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_powder_entrench	arrow	
nanu_dynamic_ror_special_chorf_enemy_powder_firing_line_aoe_contact_armour_destruction_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_powder_firing_line_aoe_contact_armour_destruction_attacks	arrow	
nanu_dynamic_ror_special_chorf_enemy_powder_firing_line_contact_armour_destruction_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_powder_firing_line_contact_armour_destruction_attacks	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_hawkish_precision_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_hawkish_precision_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_fire_charge_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_fire_charge_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_fire_charge_greater_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_fire_charge_greater_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_ice_shard_contact_frostbite_magic_attacks_ammo_type_anti_infantry_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_ice_shard_contact_frostbite_magic_attacks_ammo_type_anti_infantry_frozen	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_magic_attacks_ammo_type_anti_infantry_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_magic_attacks_ammo_type_anti_infantry_frozen	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_piercing_contact_armour_destruction_attacks_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_piercing_contact_armour_destruction_attacks_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_piercing_greater_contact_armour_destruction_attacks_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ability_volley_piercing_greater_contact_armour_destruction_attacks_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_explosive	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_explosive	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_explosive_contact_armour_destruction	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_explosive_contact_armour_destruction	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_explosive_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_explosive_frozen	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_multi	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_ammo_type_multi	arrow	
nanu_dynamic_ror_special_chorf_enemy_ranged_contact_shieldbreaker_attacks_ammo_type_multi	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_chorf_enemy_ranged_contact_shieldbreaker_attacks_ammo_type_multi	arrow	
nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_large	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_small	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_small	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_all_death_explosion_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_aura_of_blood	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_aura_of_blood	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_berserk_terrifying_rampage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_berserk_terrifying_rampage	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_berserk_unstoppable_rampage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_berserk_unstoppable_rampage	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_blood_frenzy_attribute_glorious_charge_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_blood_frenzy_attribute_glorious_charge_immPsy	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_chaos_armour_attribute_ogre_charge_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_chaos_armour_attribute_ogre_charge_immPsy	armour	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_colossal_strike_bonus_vs_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_colossal_strike_bonus_vs_large	weapon	
nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_frenzied_charge_attribute_glorious_charge_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_frenzied_charge_attribute_glorious_charge_immPsy	weapon	
